genre	artist_name	track_name	track_id	popularity
Dance	Britney Spears	...Baby One More Time	3MjUtNVVq3C8Fn0MP3zhXa	77
Dance	Prince Royce	El Clavo - Remix	6bI00brFpeprqCDqKouEJS	76
Dance	Flo Rida	Wild Ones (feat. Sia)	1NpW5kyvO4XrNJ3rnfcNy3	77
Dance	Thal�a	No Me Acuerdo	1G586ld1gbaECg4Bc6w40O	81
Dance	Robin Schulz	Sugar (feat. Francesco Yates)	5tf1VVWniHgryyumXyJM7w	78
Dance	Years & Years	If You're Over Me	01k24g94i1JvkFLQmVEdCd	77
Dance	Jess Glynne	All I Am	6X6SdJzxyw7GzxwP2fr9WV	77
Dance	Fifth Harmony	Worth It	41Fflg7qHiVOD6dEPvsCzO	76
Dance	Swedish House Mafia	Don't You Worry Child - Radio Edit	2V65y3PX4DkRhy1djlxd9p	78
Dance	David Guetta	Your Love	0tgbSxoFjZ20MjfoKwWevV	77
Dance	Carlos Vives	Robarte un Beso	0JcNysfWVWaMS7R6vzGB2k	79
Dance	Rita Ora	Your Song	4c2W3VKsOFoIg2SFaO6DY5	78
Dance	Jason Derulo	Want to Want Me	7oGZAicScQt96OAW4AruYy	76
Dance	Jax Jones	Play	29R1IMTTbDDA3VNlk6UEW5	82
Dance	James Arthur	Impossible	5yVIlYEHZxQVLyInCdldoS	76
Dance	Clean Bandit	Mama (feat. Ellie Goulding)	3WDIhWoRWVcaHdRwMEHkkS	78
Dance	Sigala	Lullaby	5xzCzOAOfRi4DOttSzvznR	77
Dance	Katy Perry	Swish Swish	3OtMnyUaiipcAT23A8liyi	76
Dance	Little Mix	Secret Love Song	4JIo8RztBbELr2gWJ5OGK6	77
Dance	Enrique Iglesias	SUBEME LA RADIO	7nKBxz47S9SD79N086fuhn	76
Dance	Jason Derulo	Tip Toe (feat. French Montana)	2z4pcBLQXF2BXKFvd0BuB6	76
Dance	Luis Fonsi	Calypso	4178A5NkEjcsGc64jpBO6d	78
Dance	Clean Bandit	Baby (feat. MARINA & Luis Fonsi)	1fLhGF1JfGQYj6EZLndD86	80
Dance	Sean Paul	No Lie	48QmG1dfvMuYLxMPt7KSRA	77
Dance	Mike Perry	The Ocean (feat. Shy Martin)	2CPqh63wRVscbceKcPxwvv	76
Dance	Westlife	Hello My Love	4EtIza2cKMmR2XP7idebXG	77
Dance	Jonas Blue	Perfect Strangers	3nhmni2lW0t0eVBXEQAAyF	76
Dance	Juanes	La Plata (feat. Lalo Ebratt)	7Eso5mURNFprb5PmhOXDlf	78
Dance	Simple Minds	Don't You (Forget About Me) - Remastered	0A4PZuepTcIQVvA5m7R0M1	76
Dance	Blur	Song 2 - 2012 Remastered Version	1FTSo4v6BOZH9QxKc3MbVM	76
Dance	Rita Ora	Anywhere	7EI6Iki24tBHAMxtb4xQN2	80
Dance	Little Mix	Think About Us (feat. Ty Dolla $ign)	18n2GdCpsHYzkbMKPavE7Y	78
Dance	Jax Jones	Breathe	0KsB4TwgATg88aXCMBoO3Y	77
Dance	Lorde	Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX	7rdUtXasA973gmrr2Xxh3E	1
Dance	Jason Derulo	Colors - Coca-Cola� Anthem, 2018 FIFA World CupTM	7wD6iRghe6SnKHkvHqpnC5	1
Dance	Shakira	Ciega, Sordomuda	7jxHeJLVpnP7S08JFF4GBi	1
Dance	Felix Jaehn	Jennie (feat. R. City, Bori)	7uM7YZwNZqdDMG0NfGhmux	1
Dance	Albert Hammond, Jr.	Set to Attack	7sI80PK0P3tDCvULKszqzL	1
Dance	Train	Save Me, San Francisco	7gA5OQWsvAY7HhazroFuwI	1
Dance	Justin Timberlake	TKO (feat. J. Cole, A$AP Rocky & Pusha T) - Black Friday Remix	7AzunAhx3JfoHxYS5N6KVx	1
Dance	RuPaul	American (feat. The Cast of RuPaul's Drag Race, Season 10)	7mnOn0ILHnsRExROQZUL6M	1
Dance	Jazmine Sullivan	Lions, Tigers & Bears	7zqM7Wm2xJLZ50qAnTLoHD	1
Dance	Charli XCX	I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)	7tjQl5EC72HBJRAKxP3Bvm	1
Dance	DJ Khaled	On Everything (feat. Travis Scott, Rick Ross & Big Sean)	7lxZbmtC6SkUc2yXBgDOdO	1
Dance	Shaggy	Luv Me, Luv Me	7a3y3gJtRWXugcxgi8TPNW	1
Electronic	DJ Snake	Let Me Love You	0lYBSQXN6rCTvUZvg9S0lU	82
Electronic	DJ Snake	Middle	0g5EKLgdKvNlln7TNqBByK	78
Electronic	Daft Punk	Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit	2Foc5Q5nqNiosCNqttzHof	76
Electronic	Tropkillaz	Bola Rebola	1OUPXna2MCgAt3VNmXJBtg	84
Electronic	Blur	Song 2 - 2012 Remastered Version	1FTSo4v6BOZH9QxKc3MbVM	76
Electronic	Gaullin	Moonlight	0A5gdlrpAuQqZ2iFgnqBFW	79
Electronic	Liquid Stranger	Hydroplane Feat. Warrior Queen, HARD KNOCK	7wmhkaBzznowCnFkEOlmoY	1
Electronic	Flying Lotus	Coronus, the Terminator	79gyBvPc2zj3oIrhI50Eag	1
Electronic	LSD	Thunderclouds (feat. Sia, Diplo & Labrinth)	7nLK5rjEy6LPZNPG1BXxu7	1
Electronic	Jean-Michel Jarre	Oxygene, Pt. 1	75c7B7CF7n06YFSgnoxVMm	1
Electronic	m�m	Don't Be Afraid, You Have Just Got Your Eyes Closed	7m13gQr9gfM9RupjVQCFu9	1
Electronic	Trentem�ller	Silver Surfer, Ghost Rider Go!!!	78EJbPOuzOtEdeZ7zxCAGR	1
Electronic	Fatboy Slim	Build It Up, Tear It Down	7xUbjr8i2r2AQ4qPktJJbx	1
Hip-Hop	J. Cole	MIDDLE CHILD	2JvzF1RMd7lE3KmFlsyZD8	96
Hip-Hop	Meek Mill	Going Bad (feat. Drake)	2IRZnDFmlqMuOrYOLnZZyc	95
Hip-Hop	21 Savage	a lot	2t8yVaLvJ0RenpXUIAC52d	93
Hip-Hop	Rich The Kid	Splashin	79OEIr4J4FHV0O3KrhaXRb	88
Hip-Hop	Sheck Wes	Mo Bamba	1xzBco0xcoJEDXktl7Jxrr	92
Hip-Hop	Lil Baby	Drip Too Hard (Lil Baby & Gunna)	78QR3Wp35dqAhFEc2qAGjE	92
Hip-Hop	XXXTENTACION	SAD!	3ee8Jmje8o58CHK66QrVC2	92
Hip-Hop	Mustard	Pure Water (with Migos)	63cd4JkwGgYJrbOizbfmsp	91
Hip-Hop	Kodak Black	ZEZE (feat. Travis Scott & Offset)	0FZ4Dmg8jJJAPJnvBIzD9z	93
Hip-Hop	Flipp Dinero	Leave Me Alone	14mHfNsSHN0FbLftyjrV9g	90
Hip-Hop	XXXTENTACION	Moonlight	0JP9xo3adEtGSdUEISiszL	91
Hip-Hop	Gucci Mane	Wake Up in the Sky	0QIjsbm2fh1cJ45XO9eGqq	89
Hip-Hop	XXXTENTACION	Jocelyn Flores	7m9OqQk4RVRkw9JJdeAw96	90
Hip-Hop	Logic	Keanu Reeves	25F6MWrnFBCXVnpN4n76EK	87
Hip-Hop	Metro Boomin	Space Cadet (feat. Gunna)	1fewSx2d5KIZ04wsooEBOz	87
Hip-Hop	Tyga	Taste (feat. Offset)	5IaHrVsrferBYDm0bDyABy	90
Hip-Hop	XXXTENTACION	Fuck Love (feat. Trippie Redd)	7AQim7LbvFVZJE3O8TYgf2	87
Hip-Hop	Drake	God's Plan	6DCZcSspjsKoFjzjrWoCdn	89
Hip-Hop	Ski Mask The Slump God	Nuketown (feat. Juice WRLD)	74lnM5V6ecvoTPV0fvptx9	85
Hip-Hop	Ski Mask The Slump God	Faucet Failure	1ThmUihH9dF8EV08ku5AXN	85
Hip-Hop	Future	Fine China	5274I4mUMnYczyeXkGDWZN	85
Hip-Hop	Lil Baby	Pure Cocaine	577YBGuskWkVDCxZrLRB4v	86
Hip-Hop	XXXTENTACION	Arms Around You (feat. Maluma & Swae Lee)	2LskIZrCeLxRvCiGP8gxlh	90
Hip-Hop	J. Cole	No Role Modelz	62vpWI1CHwFy7tMIcSStl8	84
Hip-Hop	Drake	In My Feelings	2G7V7zsVDxg1yRsu7Ew9RJ	88
Hip-Hop	Metro Boomin	10 Freaky Girls (with 21 Savage)	0AluA5RNsa4Cx6XRhf2hWZ	85
Hip-Hop	BlocBoy JB	Look Alive (feat. Drake)	4qKcDkK6siZ7Jp1Jb4m0aL	87
Hip-Hop	French Montana	No Stylist	04MLEeAMuV9IlHEsD8vF6A	88
Hip-Hop	Drake	Nice For What	3CA9pLiwRIGtUBiMjbZmRw	86
Hip-Hop	XXXTENTACION	Everybody Dies In Their Nightmares	3GVkPk8mqxz0itaAriG1L7	86
Hip-Hop	Kodak Black	Calling My Spirit	2MShy1GSSgbmGUxADNIao5	85
Hip-Hop	Lil Baby	Yes Indeed	6vN77lE9LK6HP2DewaN6HZ	85
Hip-Hop	Lil Peep	Falling Down - Bonus Track	4jvjzW7Hm0yK4LvvE0Paz9	87
Hip-Hop	Tory Lanez	TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix	51w9Jbat1pLeWINGCpnQUR	84
Hip-Hop	Future	First Off (feat. Travis Scott)	3WRIaWsws011vHMd9uzPjG	85
Hip-Hop	XXXTENTACION	Sauce!	3jq1RpStaB1YGyN3rRZGca	84
Hip-Hop	Daddy Yankee	Con Calma	5w9c2J52mkdntKOmRLeM2m	98
Hip-Hop	Rich The Kid	Plug Walk	1ZAyjvIk9YiD76yYy0TEG6	84
Hip-Hop	Eminem	Lucky You (feat. Joyner Lucas)	60SdxE8apGAxMiRrpbmLY0	86
Hip-Hop	Offset	Ric Flair Drip (& Metro Boomin)	7sO5G9EABYOXQKNPNiE9NR	86
Hip-Hop	Offset	Legacy (feat. Travis Scott & 21 Savage)	7pMRoGLEJuFM2wl5pt0R99	85
Hip-Hop	A$AP Rocky	Praise The Lord (Da Shine) (feat. Skepta)	7ycWLEP1GsNjVvcjawXz3z	86
Hip-Hop	Future	Crushed Up	7wcyO1rrH3Ru4t659IjG41	84
Hip-Hop	Amin�	REEL IT IN	5qHirGR7M9tdm6C17DlzSY	83
Hip-Hop	Offset	Red Room	2MJdgSby3DtSS7bUJx2cly	85
Hip-Hop	2 Chainz	Whip (feat. Travis Scott)	6Z4rmc0uujCpl8yXe3yjgI	80
Hip-Hop	Playboi Carti	Shoota (feat. Lil Uzi Vert)	2BJSMvOGABRxokHKB0OI8i	80
Hip-Hop	21 Savage	Bank Account	2fQrGHiQOvpL9UgPvtYy6G	84
Hip-Hop	XXXTENTACION	Hope	2ZRo7axmMPeSVUvDbGkJah	83
Hip-Hop	NF	Let You Down	52okn5MNA47tk87PeZJLEL	84
Hip-Hop	XXXTENTACION	BAD!	4CH66Rxcjcj3VBHwmIBj4T	83
Hip-Hop	Kendrick Lamar	HUMBLE.	7KXjTSCq5nL1LoYtL7XAwS	86
Hip-Hop	Comethazine	Walk	21kOVEG3bDCVphKhXL8XmQ	82
Hip-Hop	Logic	1-800-273-8255	5tz69p7tJuGPeMGwNTxYuV	84
Hip-Hop	21 Savage	monster	2FUNBaa5DwItJtYEBgAblU	85
Hip-Hop	Metro Boomin	Don't Come Out The House (with 21 Savage)	2Grb4G6t9VIqo6moKUloom	81
Hip-Hop	2 Chainz	Rule The World (feat. Ariana Grande)	1R6VwZ8TuHRzxZUxe88n4I	80
Hip-Hop	Russ	Missin You Crazy	4ve2uzqdwnHr20G5YgMMqr	82
Hip-Hop	Lil Pump	Butterfly Doors	4NdXQlDTzxbOMkzJGWFtz3	83
Hip-Hop	J. Cole	KOD	7yotKA30dwTKNEGomV9ZsI	81
Hip-Hop	Tory Lanez	FeRRis WhEEL (feat. Trippie Redd)	6j97zG4DDrh3oUa6rZbFOs	79
Hip-Hop	Eminem	'Till I Collapse	4xkOaSrkexMciUUogZKVTS	85
Hip-Hop	J. Cole	Wet Dreamz	6Ius4TC0L3cN74HT7ENE6e	81
Hip-Hop	Lil Peep	I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)	2v5JTeM6hSmi5wWy7jiwrI	84
Hip-Hop	Nio Garcia	Te Bot� - Remix	3V8UKqhEK5zBkBb6d6ub8i	87
Hip-Hop	Logic	Everyday	4EAV2cKiqKP5UPZmY6dejk	84
Hip-Hop	Famous Dex	JAPAN	5PTG6rrL6EPFD9E2QMI2pl	81
Hip-Hop	6LACK	Pretty Little Fears (feat. J. Cole)	4at3d5QWnlibMVN75ECDrp	82
Hip-Hop	Eminem	Killshot	1jo3TwNGCXfNdB5uba3ZVv	82
Hip-Hop	Ski Mask The Slump God	Foot Fungus	3EikYy40GMSp8l5mDV6IQo	81
Hip-Hop	Russ	Losin Control	4cxMGhkinTocPSVVKWIw0d	79
Hip-Hop	A$AP Ferg	Plain Jane	4dVpf9jZjcORqGTLUaeYj9	81
Hip-Hop	Lil Baby	Close Friends (Lil Baby & Gunna)	5nzhL67GpF9szXWg5y509A	82
Hip-Hop	J. Cole	Kevin�s Heart	6tZ3b7ik1QDXFAZlXib0YZ	79
Hip-Hop	2 Chainz	Momma I Hit A Lick (feat. Kendrick Lamar)	7jKUnzzOGhAlPjr7LkIUlE	76
Hip-Hop	Takeoff	Casper	1B4gJRq61xTs6r1O0Uq2iY	79
Hip-Hop	Kendrick Lamar	LOVE. FEAT. ZACARI.	6PGoSes0D9eUDeeAafB2As	81
Hip-Hop	Yo Gotti	Put a Date On It (feat. Lil Baby)	6PRh0ilIMEP1xlUHqalnkD	79
Hip-Hop	Childish Gambino	This Is America	0b9oOr2ZgvyQu88wzixux9	81
Hip-Hop	XXXTENTACION	Look At Me!	7floNISpH8VF4z4459Qo18	83
Hip-Hop	DJ Khaled	No Brainer	5WvAo7DNuPRmk4APhdPzi8	84
Hip-Hop	Kendrick Lamar	All The Stars (with SZA)	3GCdLUSnKSMJhs4Tj6CV3s	84
Hip-Hop	Kendrick Lamar	DNA.	6HZILIRieu8S0iqY8kIKhj	82
Hip-Hop	French Montana	Unforgettable	3B54sVLJ402zGa6Xm4YGNe	85
Hip-Hop	Drake	Mob Ties	7rC5Pl8rQSX4myONQHYPBK	80
Hip-Hop	Young Thug	Chanel (Go Get It) [feat. Gunna & Lil Baby]	0kCBorRrKZkSztd9m0QI3r	79
Hip-Hop	Mac Miller	Self Care	5bJ1DrEM4hNCafcDd1oxHx	81
Hip-Hop	Drake	Passionfruit	5mCPDVBb16L4XQwDdbRUpz	82
Hip-Hop	Tyga	Girls Have Fun (feat. G-Eazy & Rich The Kid)	1NHlyKgtR4roNylOhidKSv	83
Hip-Hop	Lil Wayne	Uproar	3wScL5W8H40zzCKN0atfBk	81
Hip-Hop	Eminem	Lose Yourself - From 8 Mile Soundtrack	5Z01UMMf7V1o0MzF86s6WJ	81
Hip-Hop	Lil Yachty	Yacht Club (feat. Juice WRLD)	5R2rsbwCDXORX2tLfprRmM	79
Hip-Hop	Rae Sremmurd	Powerglide (feat. Juicy J) - From SR3MM	1BuZAIO8WZpavWVbbq3Lci	81
Hip-Hop	Drake	I'm Upset	3qN5qMTKyEEmiTZD38BNTT	79
Hip-Hop	Migos	Walk It Talk It	6n4U3TlzUGhdSFbUUhTvLP	84
Hip-Hop	NF	Lie	07FkzikE6FuHIa8Ma7zJGc	79
Hip-Hop	Kodak Black	Roll In Peace (feat. XXXTENTACION)	40oKW22ZNNkEdZLJTScaQI	82
Hip-Hop	Big Sean	Bounce Back	0SGkqnVQo9KPytSri1H6cF	79
Hip-Hop	Gunna	Speed It Up	3BXXkwyhsHM0EPApHMhQC5	80
Hip-Hop	Playboi Carti	Magnolia	1e1JKLEDKP7hEQzJfNAgPl	77
Hip-Hop	Playboi Carti	wokeuplikethis*	59J5nzL1KniFHnU120dQzt	76
Hip-Hop	Gucci Mane	I Get The Bag (feat. Migos)	1XRgIKC5TPwo7nWGyKqgG0	79
Hip-Hop	Bryson Tiller	Exchange	43PuMrRfbyyuz4QpZ3oAwN	81
Hip-Hop	Amin�	Caroline	5hTpBe8h35rJ67eAWHQsJx	78
Hip-Hop	Drake	Don�t Matter To Me (with Michael Jackson)	6G8kHiVZ1jW7vHMPVRNZU0	82
Hip-Hop	Rich The Kid	4 Phones	5qu3j7Ou6LyQFSU9N7Sb5x	76
Hip-Hop	NAV	Champion (feat. Travis Scott)	6nO3tr47nr2P7f3hXb8JIo	80
Hip-Hop	Gunna	Sold Out Dates (feat. Lil Baby)	72LlwJM24dWKpFLVB3PWWQ	79
Hip-Hop	Wiz Khalifa	Hopeless Romantic (feat. Swae Lee)	7IBSffWIu7P2MC7kMwy2FM	79
Hip-Hop	J. Cole	G.O.M.D.	16qYlQ6koFxYVbiJbGHblz	78
Hip-Hop	Eminem	Venom - Music From The Motion Picture	2SL6oP2YAEQbqsrkOzRGO4	82
Hip-Hop	Bas	Tribe (with J. Cole)	0YAQnYt2oB8OdoaeqnHyTI	78
Hip-Hop	Famous Dex	PICK IT UP (feat. A$AP Rocky)	3ncgNpxLoBQ65ABk4djDyd	79
Hip-Hop	Eminem	The Ringer	2jt2WxXMCD4zjACthkJQVE	81
Hip-Hop	Logic	44 More	3e7Y6sfFlIdBMJhX7wpqVO	78
Hip-Hop	21 Savage	all my friends	4paAidoE8VAemwU4jgCc6l	80
Hip-Hop	Kodak Black	MoshPit (feat. Juice WRLD)	4KX8vXbouybtUptEyYxtIk	79
Hip-Hop	Migos	Stir Fry	2UVbBKQOdFAekPTRsnkzcf	81
Hip-Hop	Lil Baby	Freestyle	5BbdKBZO0TH0GhfxUfyhL9	79
Hip-Hop	21 Savage	can't leave without it	0hPLZrnDgtKxrym1BHjDhd	80
Hip-Hop	Amin�	REEL IT IN (feat. Gucci Mane) - Remix	4yVEpUXxYgBwfSOKGTFxv5	77
Hip-Hop	Lil Peep	Save That Shit	0S0vWvyZ6Rc79TXkWxT9QA	81
Hip-Hop	JID	Off Deez (with J. Cole)	3JAeYOjyJodI4PRs44lx2l	77
Hip-Hop	Paulo Londra	Adan y Eva	6FyRXC8tJUh863JCkyWqtk	95
Hip-Hop	2 Chainz	It's A Vibe	6H0AwSQ20mo62jGlPGB8S6	77
Hip-Hop	Migos	MotorSport	4wFjTWCunQFKtukqrNijEt	82
Hip-Hop	Tyler, The Creator	See You Again	7KA4W4McWYRpgf0fWsJZWB	1
Hip-Hop	Joyner Lucas	I Love	30z4LVkScpeNhwHFIB8Ewa	78
Hip-Hop	KYLE	Playinwitme (feat. Kehlani)	4F1yvJfQ7gJkrcgFJQDjOr	80
Hip-Hop	Ski Mask The Slump God	Take A Step Back	2gQYziDV5cSTRSqr6akzi5	79
Hip-Hop	Tyga	Dip (feat. Nicki Minaj)	4hXDobvUaXyDFLnmecoY0z	81
Hip-Hop	Daddy Yankee	Adictiva	6MJUCumnQsQEKbCy28tbCP	91
Hip-Hop	MadeinTYO	Ned Flanders (feat. A$AP Ferg)	2EUNZfjPToKZIahK0WMLKd	76
Hip-Hop	KIDS SEE GHOSTS	Reborn	4RVbK6cV0VqWdpCDcx3hiT	77
Hip-Hop	2 Chainz	Bigger Than You (feat. Drake & Quavo)	5S1IUPueD0xE0vj4zU3nSf	77
Hip-Hop	Offset	How Did I Get Here (feat. J. Cole)	32iPykTXUNZ9oGyACGUybq	80
Hip-Hop	J. Cole	ATM	2UciqgwVDwro0fev3MFbxJ	77
Hip-Hop	SZA	Love Galore (feat. Travis Scott)	0q75NwOoFiARAVp4EXU4Bs	80
Hip-Hop	Future	Jumpin on a Jet	1I3ZAmPmbFV78oNKnibOiW	78
Hip-Hop	Oliver Tree	Alien Boy	1gGhqfs2pDTOI30AEXMXrn	76
Hip-Hop	Gunna	Outstanding	76PwajqH3ej4hnk9tgaJpp	79
Hip-Hop	Future	Mask Off	0VgkVdmE4gld66l8iyGjgx	82
Hip-Hop	J. Cole	Neighbors	0utlOiJy2weVl9WTkcEWHy	76
Hip-Hop	Young Thug	Sin (feat. Jaden Smith)	1Jl21sidRpEdlVBvYbssLx	77
Hip-Hop	Lil Baby	Life Goes On	2bSk87AVkCIIC3Bcligq1z	78
Hip-Hop	Tyga	SWISH	55GiOwtxNajXVbpjjIzMnD	83
Hip-Hop	Quavo	WORKIN ME	33tNYw9oMtSkGe27NpgS64	78
Hip-Hop	Bryson Tiller	Don't	3pXF1nA74528Edde4of9CC	79
Hip-Hop	Childish Gambino	Redbone	0wXuerDYiBnERgIpbb3JBR	78
Hip-Hop	ScHoolboy Q	X (with 2 Chainz & Saudi)	4LmAnpjlhWTahvRkYR8xJa	77
Hip-Hop	Lil Wayne	Mona Lisa (feat. Kendrick Lamar)	0dbTQYW3Ad1FTzIA9t90E8	78
Hip-Hop	Frank Ocean	Nights	7eqoqGkKwgOaWNNHx90uEZ	78
Hip-Hop	Drake	One Dance	1zi7xx7UVEFkmKfv06H8x0	83
Hip-Hop	Ski Mask The Slump God	Catch Me Outside	4rgwri7LajWVZvdj2N81SS	78
Hip-Hop	Oliver Tree	Hurt	1Xls3QHvOQ7YLB54R6BvgG	76
Hip-Hop	Rich The Kid	New Freezer (feat. Kendrick Lamar)	2EgB4n6XyBsuNUbuarr4eG	76
Hip-Hop	Eminem	Love The Way You Lie	15JINEqzVMv3SvJTAXAKED	82
Hip-Hop	Gunna	One Call	2IoZOYOZDrWCOLoZoYedxQ	78
Hip-Hop	Mac Miller	Weekend (feat. Miguel)	6GnhWMhgJb7uyiiPEiEkDA	77
Hip-Hop	Future	Hard Work Pays Off	6gzIcEUuswJQGfJNPYMjjv	77
Hip-Hop	Eminem	Without Me	7lQ8MOhq6IN2w8EYcFNSUk	82
Hip-Hop	Rob $tone	Chill Bill	5uDASfU19gDxSjW8cnCaBp	79
Hip-Hop	NF	If You Want Love	3i5qVV8azKqGFK4Gzdt5YS	77
Hip-Hop	Drake	Jumpman	27GmP9AWRs744SzKcpJsTZ	77
Hip-Hop	Smokepurpp	Nephew (feat. Lil Pump)	0ibOcbkp2XG46Do8jcy0bL	76
Hip-Hop	XXXTENTACION	I don�t let go	4axYWgXASdsCBHuwInAubT	77
Hip-Hop	The Notorious B.I.G.	Juicy	5ByAIlEEnxYdvpnezg7HTX	78
Hip-Hop	XXXTENTACION	Guardian angel	7uqcLJFlSYjVPLUz1vPxkY	77
Hip-Hop	XXXTENTACION	YuNg BrAtZ	2ooF4088y5L72c4YTEJQoB	77
Hip-Hop	T-Pain	Buy U a Drank (Shawty Snappin')	2aIdVb8v9KTpEZnftkz2mD	78
Hip-Hop	Migos	Narcos	0wbnC9AUenxp613TYaJsGK	80
Hip-Hop	Lil Yachty	Get Dripped (feat. Playboi Carti)	3m2aDCqn8eT5ElXDUiboGU	76
Hip-Hop	G-Eazy	Him & I (with Halsey)	5k38wzpLb15YgncyWdTZE4	82
Hip-Hop	Eminem	River (feat. Ed Sheeran)	1cS0TgbR263ey9jn0MwD2s	82
Hip-Hop	Gunna	Same Yung Nigga (feat. Playboi Carti)	1q9jq5X5vwmewjOa2mHtQ1	77
Hip-Hop	XXXTENTACION	Depression & Obsession	2H3wWrnO758y0fPH7Ilerg	78
Hip-Hop	Young Thug	Relationship (feat. Future)	25oOaleife6E2MIKmFkPvg	76
Hip-Hop	Ski Mask The Slump God	BabyWipe	6eKWSrZfzd25TYYxkscWgg	77
Hip-Hop	Eminem	Not Alike (feat. Royce Da 5'9)	28FGV3ORH14MYORd7s5dlU	78
Hip-Hop	Lil Pump	Be Like Me (feat. Lil Wayne)	6flur5o18COKeafnjLHRiJ	81
Hip-Hop	Offset	Lick	4W9XGjEUVG9junR70FOLii	79
Hip-Hop	A$AP Rocky	Sundress	2aPTvyE09vUCRwVvj0I8WK	77
Hip-Hop	Big Sean	I Don't Fuck With You	7FYH5AW3bVfZHJIQpq3UOA	76
Hip-Hop	Eminem	The Real Slim Shady	3yfqSUWxFvZELEM4PmlwIR	80
Hip-Hop	Drake	Portland	2bjwRfXMk4uRgOD9IBYl9h	76
Hip-Hop	Lil Wayne	Scared of the Dark (feat. XXXTENTACION)	3vWzyGTu6Ovo1GdrcJqH6e	79
Hip-Hop	G-Eazy	West Coast	2O8gSQ9z52tZSLJnuzjkcG	76
Hip-Hop	Eminem	Rap God	6or1bKJiZ06IlK0vFvY75k	79
Hip-Hop	TLC	No Scrubs	1KGi9sZVMeszgZOWivFpxs	81
Hip-Hop	YBN Cordae	Kung Fu	3i01Zk9c0FQ5HA1WJjflXI	79
Hip-Hop	Eminem	Fall	58QhkbaAkLFnn7JwAnAato	79
Hip-Hop	Mac Miller	Ladders	39NDBdU5Xkm5pCFGa5kZtI	77
Hip-Hop	Gorillaz	Feel Good Inc	0d28khcov6AiegSCpG5TuT	81
Hip-Hop	Lil Pump	Racks on Racks	0SfG57HqtBNqKN9O27fo1s	80
Hip-Hop	Amin�	Invincible	6VS7wKwtvL2FvTupYSWZ9e	76
Hip-Hop	Migos	Bad and Boujee (feat. Lil Uzi Vert)	4Km5HrUvYTaSUfiSGPJeQR	79
Hip-Hop	KYLE	iSpy (feat. Lil Yachty)	2EEeOnHehOozLq4aS0n6SL	78
Hip-Hop	OutKast	Ms. Jackson	0I3q5fE6wg7LIfHGngUTnV	78
Hip-Hop	Rae Sremmurd	Come Get Her	1Ser4X0TKttOvo8bgdytTP	76
Hip-Hop	Frank Ocean	Pink + White	3xKsf9qdS1CyvXSMEid6g8	77
Hip-Hop	Meek Mill	On Me (feat. Cardi B)	3DnZfpfe8wLeJgzc00gKeW	76
Hip-Hop	Tory Lanez	TAlk tO Me (with Rich The Kid)	2cRgo1TiPm7SnPvYzvbOLf	76
Hip-Hop	Drake	Fake Love	343YBumqHu19cGoGARUTsd	76
Hip-Hop	Migos	Slippery (feat. Gucci Mane)	6p8NuHm8uCGnn2Dtbtf7zE	78
Hip-Hop	Boogie	Rainy Days (feat. Eminem)	015jLlgBeSkl3CApWJhlv7	76
Hip-Hop	Quavo	FLIP THE SWITCH (feat. Drake)	1rlIrbWboTRGeKfHhgbJRZ	78
Hip-Hop	Kodak Black	Codeine Dreaming (feat. Lil Wayne)	4DTpngLjoHj5gFxEZFeD3J	77
Hip-Hop	Mac Miller	Hurt Feelings	5p7GiBZNL1afJJDUrOA6C8	76
Hip-Hop	21 Savage	1.5	2wOXxtHZgRkkrkEbKLzzqs	77
Hip-Hop	Gunna	3 Headed Snake (feat. Young Thug)	2OaKHGvIxoOzIYjyMsxcT8	76
Hip-Hop	Childish Gambino	Feels Like Summer	7p4vHnYXkxlzvfePJVpcTr	76
Hip-Hop	Offset	Clout (feat. Cardi B)	59ywHNwwchG4nZJMLyxSzd	77
Hip-Hop	Jaden Smith	Icon	22nyEAEM29tcBRhukR089b	78
Hip-Hop	Future	Low Life	7EiZI6JVHllARrX9PUvAdX	76
Hip-Hop	Eminem	Greatest	2XTquzYQAdT1Hk78bOUwsv	77
Hip-Hop	Ty Dolla $ign	Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix	7t2bFihaDvhIrd2gn2CWJO	1
Hip-Hop	6LACK	PRBLMS	4AtZRwSR8BOTTQg5ihSggt	76
Hip-Hop	The Notorious B.I.G.	Hypnotize - 2014 Remastered Version	7KwZNVEaqikRSBSpyhXK2j	77
Hip-Hop	Gucci Mane	BiPolar (feat. Quavo)	4fGT0JiaqoHShrg6uSsKfB	76
Hip-Hop	Eminem	Not Afraid	7Ie9W94M7OjPoZVV216Xus	79
Hip-Hop	Offset	Wild Wild West (feat. Gunna)	0SQ8yalm13UIJuebuZkQlH	77
Hip-Hop	Frank Ocean	Chanel	6Nle9hKrkL1wQpwNfEkxjh	76
Hip-Hop	Metro Boomin	Overdue (with Travis Scott)	6LyAwkJsHlW7RQ8S1cYAtM	76
Hip-Hop	Rae Sremmurd	Swang	6mapJIPnQ23RTAevUoE0DL	77
